transaction_id,branch_id,sale_datetime,received_at,sale_amount,cost_amount,item_count
T91461,BR04,2026-07-21 16:57:16,2026-07-22T06:15:00Z,60.68,33.98,4
T91462,BR04,2026-07-21 12:25:43,2026-07-22T06:15:00Z,17.82,9.75,2
T91463,BR04,2026-07-21 11:11:54,2026-07-22T06:15:00Z,34.94,19.91,4
T91464,BR04,2026-07-21 14:37:48,2026-07-22T06:15:00Z,73.71,41.7,3
T91465,BR04,2026-07-21 10:41:48,2026-07-22T06:15:00Z,45.68,25.56,1
T91466,BR04,2026-07-21 10:04:43,2026-07-22T06:15:00Z,105.23,59.34,3
T91467,BR04,2026-07-21 11:37:28,2026-07-22T06:15:00Z,15.54,8.81,1
T91468,BR04,2026-07-21 17:54:26,2026-07-22T06:15:00Z,69.33,38.44,1
T91469,BR04,2026-07-21 09:18:47,2026-07-22T06:15:00Z,18.09,9.89,2
T91470,BR04,2026-07-21 09:16:36,2026-07-22T06:15:00Z,41.16,22.55,4
T91471,BR04,2026-07-21 14:41:14,2026-07-22T06:15:00Z,70.43,40.36,3
T91472,BR04,2026-07-21 14:24:43,2026-07-22T06:15:00Z,12.18,6.94,3
T91473,BR04,2026-07-21 10:14:15,2026-07-22T06:15:00Z,99.2,54.69,1
T91474,BR04,2026-07-21 10:12:36,2026-07-22T06:15:00Z,165.02,94.14,1
T91475,BR04,2026-07-21 10:17:04,2026-07-22T06:15:00Z,103.77,57.54,1
T91476,BR04,2026-07-21 14:55:16,2026-07-22T06:15:00Z,183.64,105.56,3
T91477,BR04,2026-07-21 13:35:26,2026-07-22T06:15:00Z,127.75,69.45,1
T91478,BR04,2026-07-21 16:24:39,2026-07-22T06:15:00Z,63.38,34.84,1
T91479,BR04,2026-07-21 17:16:20,2026-07-22T06:15:00Z,54.79,31.56,4
T91480,BR04,2026-07-21 19:11:15,2026-07-22T06:15:00Z,155.94,88.16,3
T91481,BR04,2026-07-21 10:55:09,2026-07-22T06:15:00Z,5.64,3.16,3
T91482,BR04,2026-07-21 19:01:51,2026-07-22T06:15:00Z,57.12,32.05,1
T91483,BR04,2026-07-21 10:18:35,2026-07-22T06:15:00Z,124.84,70.03,4
T91484,BR04,2026-07-21 19:16:14,2026-07-22T06:15:00Z,47.98,27.57,1
T91485,BR04,2026-07-21 17:03:00,2026-07-22T06:15:00Z,85.54,48.13,2
T91486,BR04,2026-07-21 18:28:50,2026-07-22T06:15:00Z,180.1,98.73,1
T91487,BR04,2026-07-21 13:27:01,2026-07-22T06:15:00Z,71.61,39.18,4
T91488,BR04,2026-07-21 17:33:47,2026-07-22T06:15:00Z,130.63,72.09,3
T91489,BR04,2026-07-21 10:04:31,2026-07-22T06:15:00Z,25.26,14.16,4
T91490,BR04,2026-07-21 18:21:51,2026-07-22T06:15:00Z,106.68,58.46,2
T91491,BR04,2026-07-21 17:57:57,2026-07-22T06:15:00Z,179.57,102.03,2
T91492,BR04,2026-07-21 10:36:42,2026-07-22T06:15:00Z,60.8,33.29,3
T91493,BR04,2026-07-21 09:46:35,2026-07-22T06:15:00Z,98.84,54.98,6
T91494,BR04,2026-07-21 15:28:13,2026-07-22T06:15:00Z,433.52,245.91,3
T91495,BR04,2026-07-21 09:43:40,2026-07-22T06:15:00Z,34.26,19.38,2
T91496,BR04,2026-07-21 11:00:03,2026-07-22T06:15:00Z,108.23,59.14,2
T91497,BR04,2026-07-21 16:27:38,2026-07-22T06:15:00Z,46.17,25.27,1
T91498,BR04,2026-07-21 14:29:36,2026-07-22T06:15:00Z,44.0,24.9,1
T91499,BR04,2026-07-21 08:10:12,2026-07-22T06:15:00Z,84.74,46.97,1
T91500,BR04,2026-07-21 16:39:20,2026-07-22T06:15:00Z,23.98,13.68,2
T91501,BR04,2026-07-21 19:42:49,2026-07-22T06:15:00Z,28.59,15.8,6
T91502,BR04,2026-07-21 14:25:18,2026-07-22T06:15:00Z,16.12,9.03,3
T91503,BR04,2026-07-21 17:40:07,2026-07-22T06:15:00Z,20.14,11.25,1
T91504,BR05,2026-07-21 10:21:42,2026-07-22T06:15:00Z,30.13,16.26,2
T91505,BR05,2026-07-21 16:35:53,2026-07-22T06:15:00Z,131.33,69.79,1
T91506,BR05,2026-07-21 14:23:06,2026-07-22T06:15:00Z,32.46,17.58,1
T91507,BR05,2026-07-21 17:05:46,2026-07-22T06:15:00Z,21.5,11.38,3
T91508,BR05,2026-07-21 13:03:53,2026-07-22T06:15:00Z,64.88,35.59,6
T91509,BR05,2026-07-21 15:28:09,2026-07-22T06:15:00Z,66.99,35.76,3
T91510,BR05,2026-07-21 09:20:44,2026-07-22T06:15:00Z,41.37,22.32,1
T91511,BR05,2026-07-21 15:26:35,2026-07-22T06:15:00Z,29.91,15.83,2
T91512,BR05,2026-07-21 12:07:25,2026-07-22T06:15:00Z,94.9,52.43,1
T91513,BR05,2026-07-21 16:06:16,2026-07-22T06:15:00Z,67.4,35.83,3
T91514,BR05,2026-07-21 17:44:22,2026-07-22T06:15:00Z,142.57,78.64,2
T91515,BR05,2026-07-21 11:52:44,2026-07-22T06:15:00Z,28.81,15.36,2
T91516,BR05,2026-07-21 14:40:56,2026-07-22T06:15:00Z,57.07,31.74,1
T91517,BR05,2026-07-21 08:36:01,2026-07-22T06:15:00Z,203.12,109.38,6
T91518,BR05,2026-07-21 08:02:34,2026-07-22T06:15:00Z,37.19,19.81,1
T91519,BR05,2026-07-21 15:29:47,2026-07-22T06:15:00Z,56.13,30.98,1
T91520,BR05,2026-07-21 13:07:13,2026-07-22T06:15:00Z,55.34,29.8,3
T91521,BR05,2026-07-21 08:18:51,2026-07-22T06:15:00Z,46.53,24.87,4
T91522,BR05,2026-07-21 09:16:33,2026-07-22T06:15:00Z,40.44,22.37,1
T91523,BR05,2026-07-21 16:42:18,2026-07-22T06:15:00Z,54.44,29.24,4
T91524,BR05,2026-07-21 14:04:02,2026-07-22T06:15:00Z,50.9,28.22,1
T91525,BR05,2026-07-21 16:03:36,2026-07-22T06:15:00Z,61.66,33.4,1
T91526,BR05,2026-07-21 16:21:55,2026-07-22T06:15:00Z,273.31,145.35,4
T91527,BR05,2026-07-21 08:00:08,2026-07-22T06:15:00Z,28.27,14.88,3
T91528,BR05,2026-07-21 08:28:13,2026-07-22T06:15:00Z,130.9,71.71,4
T91529,BR05,2026-07-21 19:44:15,2026-07-22T06:15:00Z,334.22,175.29,1
T91530,BR05,2026-07-21 15:19:39,2026-07-22T06:15:00Z,60.48,32.06,2
T91531,BR05,2026-07-21 16:46:10,2026-07-22T06:15:00Z,139.69,75.49,2
T91532,BR05,2026-07-21 19:28:08,2026-07-22T06:15:00Z,99.56,55.1,4
T91533,BR05,2026-07-21 09:19:32,2026-07-22T06:15:00Z,56.11,30.77,2
T91534,BR05,2026-07-21 12:20:14,2026-07-22T06:15:00Z,331.53,182.52,2
T91535,BR05,2026-07-21 10:56:53,2026-07-22T06:15:00Z,62.5,33.74,2
T91536,BR05,2026-07-21 14:32:18,2026-07-22T06:15:00Z,55.2,30.57,1
T91537,BR05,2026-07-21 14:17:11,2026-07-22T06:15:00Z,19.4,10.56,1
T91538,BR05,2026-07-21 10:35:40,2026-07-22T06:15:00Z,44.15,23.25,3
T91539,BR05,2026-07-21 19:20:14,2026-07-22T06:15:00Z,261.74,142.72,3
T91540,BR05,2026-07-21 11:46:10,2026-07-22T06:15:00Z,78.97,42.75,2
T91541,BR05,2026-07-21 09:02:57,2026-07-22T06:15:00Z,79.4,43.11,4
T91542,BR05,2026-07-21 18:45:28,2026-07-22T06:15:00Z,12.14,6.55,3
T91543,BR05,2026-07-21 18:32:08,2026-07-22T06:15:00Z,203.76,106.9,1
T91544,BR05,2026-07-21 10:50:30,2026-07-22T06:15:00Z,54.63,29.44,1
T91545,BR05,2026-07-21 10:32:34,2026-07-22T06:15:00Z,23.45,12.79,2
T91546,BR05,2026-07-21 16:38:39,2026-07-22T06:15:00Z,45.86,25.41,3
T91547,BR05,2026-07-21 16:09:47,2026-07-22T06:15:00Z,34.28,18.16,2
T91548,BR05,2026-07-21 12:43:42,2026-07-22T06:15:00Z,21.81,11.91,1
T91549,BR05,2026-07-21 15:04:14,2026-07-22T06:15:00Z,112.99,61.83,6
T91550,BR05,2026-07-21 13:03:22,2026-07-22T06:15:00Z,13.41,7.38,4
T91551,BR05,2026-07-21 12:07:20,2026-07-22T06:15:00Z,49.41,27.47,2
T91552,BR05,2026-07-21 14:26:23,2026-07-22T06:15:00Z,111.64,61.65,3
T91553,BR05,2026-07-21 09:26:47,2026-07-22T06:15:00Z,120.53,63.47,1
T91554,BR05,2026-07-21 14:19:04,2026-07-22T06:15:00Z,26.01,13.85,3
T91555,BR05,2026-07-21 15:25:59,2026-07-22T06:15:00Z,8.59,4.73,6
T91556,BR05,2026-07-21 09:46:51,2026-07-22T06:15:00Z,95.77,52.26,1
T91557,BR05,2026-07-21 08:49:25,2026-07-22T06:15:00Z,403.21,214.82,2
T91558,BR05,2026-07-21 19:12:00,2026-07-22T06:15:00Z,26.77,14.09,2
T91559,BR05,2026-07-21 09:34:51,2026-07-22T06:15:00Z,41.76,21.95,3
T91560,BR05,2026-07-21 09:08:49,2026-07-22T06:15:00Z,154.54,84.19,1
T91561,BR05,2026-07-21 16:35:49,2026-07-22T06:15:00Z,72.07,39.03,1
T91562,BR05,2026-07-21 18:34:52,2026-07-22T06:15:00Z,78.03,42.63,1
T91563,BR05,2026-07-21 13:09:47,2026-07-22T06:15:00Z,24.86,13.34,2
T91564,BR05,2026-07-21 08:27:47,2026-07-22T06:15:00Z,11.08,6.09,1
T91565,BR05,2026-07-21 14:36:35,2026-07-22T06:15:00Z,153.58,83.58,1
T91566,BR05,2026-07-21 17:58:23,2026-07-22T06:15:00Z,30.54,16.2,3
T91567,BR06,2026-07-21 13:20:43,2026-07-22T06:15:00Z,49.47,28.28,1
T91568,BR06,2026-07-21 14:12:39,2026-07-22T06:15:00Z,69.42,39.67,1
T91569,BR06,2026-07-21 18:25:11,2026-07-22T06:15:00Z,108.12,62.47,2
T91570,BR06,2026-07-21 19:28:16,2026-07-22T06:15:00Z,61.52,35.12,1
T91571,BR06,2026-07-21 19:15:16,2026-07-22T06:15:00Z,341.86,189.79,1
T91572,BR06,2026-07-21 09:36:18,2026-07-22T06:15:00Z,18.39,10.63,6
T91573,BR06,2026-07-21 09:35:14,2026-07-22T06:15:00Z,81.3,45.03,1
T91574,BR06,2026-07-21 16:53:16,2026-07-22T06:15:00Z,14.44,8.07,2
T91575,BR06,2026-07-21 15:14:41,2026-07-22T06:15:00Z,80.06,46.82,3
T91576,BR06,2026-07-21 18:52:31,2026-07-22T06:15:00Z,43.74,25.28,3
T91577,BR06,2026-07-21 18:27:35,2026-07-22T06:15:00Z,50.06,27.91,2
T91578,BR06,2026-07-21 08:22:50,2026-07-22T06:15:00Z,72.46,41.33,1
T91579,BR06,2026-07-21 16:02:56,2026-07-22T06:15:00Z,200.01,115.53,2
T91580,BR06,2026-07-21 14:24:46,2026-07-22T06:15:00Z,140.36,79.73,3
T91581,BR06,2026-07-21 13:24:44,2026-07-22T06:15:00Z,36.46,20.77,1
T91582,BR06,2026-07-21 15:05:21,2026-07-22T06:15:00Z,84.91,47.11,1
T91583,BR06,2026-07-21 16:24:04,2026-07-22T06:15:00Z,82.7,45.98,3
T91584,BR06,2026-07-21 14:00:24,2026-07-22T06:15:00Z,313.07,178.36,2
T91585,BR06,2026-07-21 09:10:11,2026-07-22T06:15:00Z,121.84,69.33,3
T91586,BR06,2026-07-21 16:43:08,2026-07-22T06:15:00Z,146.18,81.93,1
T91587,BR06,2026-07-21 08:33:10,2026-07-22T06:15:00Z,75.0,43.34,4
T91588,BR06,2026-07-21 14:53:10,2026-07-22T06:15:00Z,49.29,28.88,4
T91589,BR06,2026-07-21 12:23:25,2026-07-22T06:15:00Z,34.27,20.05,6
T91590,BR06,2026-07-21 10:53:43,2026-07-22T06:15:00Z,33.85,19.2,1
T91591,BR06,2026-07-21 10:58:57,2026-07-22T06:15:00Z,299.56,175.85,2
T91592,BR06,2026-07-21 19:12:02,2026-07-22T06:15:00Z,104.76,58.46,2
T91593,BR06,2026-07-21 12:16:32,2026-07-22T06:15:00Z,39.44,23.05,2
T91594,BR06,2026-07-21 10:50:19,2026-07-22T06:15:00Z,74.71,43.01,1
T91595,BR06,2026-07-21 19:33:32,2026-07-22T06:15:00Z,43.52,24.28,1
T91596,BR06,2026-07-21 09:10:25,2026-07-22T06:15:00Z,67.09,38.03,1
T91597,BR06,2026-07-21 13:21:16,2026-07-22T06:15:00Z,175.44,98.77,4
T91598,BR06,2026-07-21 09:25:41,2026-07-22T06:15:00Z,23.99,13.86,1
T91599,BR06,2026-07-21 11:17:06,2026-07-22T06:15:00Z,51.54,30.22,1
T91600,BR06,2026-07-21 08:33:19,2026-07-22T06:15:00Z,100.91,56.22,1
T91601,BR06,2026-07-21 19:16:52,2026-07-22T06:15:00Z,51.48,28.65,3
T91602,BR06,2026-07-21 13:37:36,2026-07-22T06:15:00Z,33.84,19.38,2
T91603,BR06,2026-07-21 08:57:35,2026-07-22T06:15:00Z,37.44,21.37,1
T91604,BR06,2026-07-21 13:04:34,2026-07-22T06:15:00Z,32.7,18.47,1
T91605,BR06,2026-07-21 08:39:09,2026-07-22T06:15:00Z,12.53,7.2,6
T91606,BR06,2026-07-21 19:39:16,2026-07-22T06:15:00Z,148.19,82.35,3
T91607,BR06,2026-07-21 15:44:51,2026-07-22T06:15:00Z,114.16,64.55,1
T91608,BR06,2026-07-21 10:15:27,2026-07-22T06:15:00Z,28.98,16.64,1
T91609,BR06,2026-07-21 08:43:38,2026-07-22T06:15:00Z,30.34,17.52,2
T91610,BR06,2026-07-21 14:52:26,2026-07-22T06:15:00Z,316.14,183.06,1
T91611,BR06,2026-07-21 09:47:14,2026-07-22T06:15:00Z,15.12,8.87,2
T91612,BR06,2026-07-21 09:49:56,2026-07-22T06:15:00Z,59.99,33.8,1
T91613,BR06,2026-07-21 15:26:01,2026-07-22T06:15:00Z,81.46,45.94,3
T91614,BR06,2026-07-21 14:47:53,2026-07-22T06:15:00Z,43.69,25.42,4
T91615,BR06,2026-07-21 17:58:23,2026-07-22T06:15:00Z,62.68,36.59,6
T91616,BR06,2026-07-21 08:26:33,2026-07-22T06:15:00Z,5.98,3.35,3
T91617,BR06,2026-07-21 18:28:13,2026-07-22T06:15:00Z,104.98,60.24,2
T91618,BR06,2026-07-21 14:25:31,2026-07-22T06:15:00Z,48.34,27.79,2
T91619,BR06,2026-07-21 16:00:02,2026-07-22T06:15:00Z,168.94,94.41,2
T91620,BR06,2026-07-21 08:48:49,2026-07-22T06:15:00Z,165.8,96.53,1
T91621,BR06,2026-07-21 11:53:13,2026-07-22T06:15:00Z,3.22,1.85,1
T91622,BR06,2026-07-21 15:39:18,2026-07-22T06:15:00Z,1469.78,827.42,6
T91623,BR06,2026-07-21 15:37:49,2026-07-22T06:15:00Z,41.88,23.89,3
T91624,BR06,2026-07-21 17:46:18,2026-07-22T06:15:00Z,160.66,90.37,2
T91625,BR06,2026-07-21 12:29:47,2026-07-22T06:15:00Z,66.88,37.2,3
T91626,BR06,2026-07-21 15:12:20,2026-07-22T06:15:00Z,173.27,99.64,2
T91627,BR06,2026-07-21 18:45:27,2026-07-22T06:15:00Z,60.56,35.21,1
T91628,BR06,2026-07-21 17:23:55,2026-07-22T06:15:00Z,221.46,127.14,6
T91629,BR06,2026-07-21 15:25:02,2026-07-22T06:15:00Z,40.31,23.6,4
T91630,BR06,2026-07-21 16:10:20,2026-07-22T06:15:00Z,91.68,51.3,2
T91631,BR06,2026-07-21 14:11:41,2026-07-22T06:15:00Z,125.88,73.8,2
T91632,BR06,2026-07-21 13:55:10,2026-07-22T06:15:00Z,38.7,21.44,1
T91633,BR06,2026-07-21 10:27:05,2026-07-22T06:15:00Z,15.77,9.0,3
T91634,BR06,2026-07-21 09:53:42,2026-07-22T06:15:00Z,74.91,41.74,1
T91635,BR06,2026-07-21 14:31:07,2026-07-22T06:15:00Z,138.41,77.57,2
T91636,BR06,2026-07-21 11:34:08,2026-07-22T06:15:00Z,150.59,88.03,3
T91637,BR06,2026-07-21 09:28:08,2026-07-22T06:15:00Z,139.28,81.08,1
T91638,BR06,2026-07-21 14:47:08,2026-07-22T06:15:00Z,26.82,15.55,3
T91639,BR07,2026-07-21 10:25:33,2026-07-22T06:15:00Z,80.38,42.84,4
T91640,BR07,2026-07-21 18:19:35,2026-07-22T06:15:00Z,152.09,81.05,6
T91641,BR07,2026-07-21 18:32:58,2026-07-22T06:15:00Z,72.65,36.66,3
T91642,BR07,2026-07-21 13:16:31,2026-07-22T06:15:00Z,42.35,21.46,3
T91643,BR07,2026-07-21 19:12:33,2026-07-22T06:15:00Z,171.34,89.06,2
T91644,BR07,2026-07-21 16:22:54,2026-07-22T06:15:00Z,17.65,8.94,3
T91645,BR07,2026-07-21 15:09:54,2026-07-22T06:15:00Z,134.44,70.32,4
T91646,BR07,2026-07-21 18:16:27,2026-07-22T06:15:00Z,128.35,65.99,1
T91647,BR07,2026-07-21 12:00:29,2026-07-22T06:15:00Z,53.64,27.51,1
T91648,BR07,2026-07-21 08:20:06,2026-07-22T06:15:00Z,144.08,76.63,2
T91649,BR07,2026-07-21 16:38:46,2026-07-22T06:15:00Z,275.59,142.82,1
T91650,BR07,2026-07-21 19:08:17,2026-07-22T06:15:00Z,54.1,28.69,1
T91651,BR07,2026-07-21 12:39:04,2026-07-22T06:15:00Z,20.4,10.74,3
T91652,BR07,2026-07-21 08:08:45,2026-07-22T06:15:00Z,30.76,15.92,2
T91653,BR07,2026-07-21 17:22:03,2026-07-22T06:15:00Z,53.6,28.53,4
T91654,BR07,2026-07-21 19:48:35,2026-07-22T06:15:00Z,67.18,34.27,6
T91655,BR07,2026-07-21 18:27:36,2026-07-22T06:15:00Z,53.51,28.44,4
T91656,BR07,2026-07-21 18:40:32,2026-07-22T06:15:00Z,103.32,53.32,1
T91657,BR07,2026-07-21 19:08:45,2026-07-22T06:15:00Z,24.75,13.17,4
T91658,BR07,2026-07-21 09:52:55,2026-07-22T06:15:00Z,68.92,36.32,3
T91659,BR07,2026-07-21 11:20:24,2026-07-22T06:15:00Z,35.87,18.55,2
T91660,BR07,2026-07-21 19:46:45,2026-07-22T06:15:00Z,487.03,257.2,1
T91661,BR07,2026-07-21 13:38:15,2026-07-22T06:15:00Z,111.7,58.35,6
T91662,BR07,2026-07-21 09:59:27,2026-07-22T06:15:00Z,57.33,30.41,2
T91663,BR07,2026-07-21 08:31:33,2026-07-22T06:15:00Z,114.48,58.15,1
T91664,BR07,2026-07-21 16:03:47,2026-07-22T06:15:00Z,96.91,51.15,1
T91665,BR07,2026-07-21 11:41:41,2026-07-22T06:15:00Z,36.69,18.57,1
T91666,BR07,2026-07-21 11:58:54,2026-07-22T06:15:00Z,59.34,31.37,1
T91667,BR07,2026-07-21 10:36:50,2026-07-22T06:15:00Z,99.19,50.79,1
T91668,BR07,2026-07-21 12:16:51,2026-07-22T06:15:00Z,237.99,125.01,6
T91669,BR07,2026-07-21 15:34:00,2026-07-22T06:15:00Z,30.44,15.44,1
T91670,BR07,2026-07-21 15:03:55,2026-07-22T06:15:00Z,22.55,11.97,2
T91671,BR07,2026-07-21 12:20:53,2026-07-22T06:15:00Z,48.2,25.63,1
T91672,BR07,2026-07-21 10:17:23,2026-07-22T06:15:00Z,238.37,120.35,4
T91673,BR07,2026-07-21 09:09:59,2026-07-22T06:15:00Z,608.73,319.05,6
T91674,BR07,2026-07-21 14:25:01,2026-07-22T06:15:00Z,72.37,38.5,4
T91675,BR07,2026-07-21 13:08:33,2026-07-22T06:15:00Z,72.6,37.66,1
T91676,BR07,2026-07-21 18:59:16,2026-07-22T06:15:00Z,43.3,22.16,3
T91677,BR07,2026-07-21 08:43:06,2026-07-22T06:15:00Z,25.9,13.63,3
T91678,BR07,2026-07-21 16:03:51,2026-07-22T06:15:00Z,53.08,28.01,1
T91679,BR07,2026-07-21 17:25:48,2026-07-22T06:15:00Z,61.04,32.45,1
T91680,BR07,2026-07-21 12:54:09,2026-07-22T06:15:00Z,65.62,33.69,4
T91681,BR07,2026-07-21 19:06:31,2026-07-22T06:15:00Z,28.92,14.91,3
T91682,BR07,2026-07-21 09:53:33,2026-07-22T06:15:00Z,225.9,117.72,2
T91683,BR07,2026-07-21 14:44:59,2026-07-22T06:15:00Z,108.88,56.52,2
T91684,BR08,2026-07-21 16:12:14,2026-07-22T06:15:00Z,82.05,45.13,2
T91685,BR08,2026-07-21 10:53:13,2026-07-22T06:15:00Z,109.95,60.52,3
T91686,BR08,2026-07-21 18:47:27,2026-07-22T06:15:00Z,127.43,71.14,1
T91687,BR08,2026-07-21 16:12:44,2026-07-22T06:15:00Z,172.75,96.21,3
T91688,BR08,2026-07-21 13:51:37,2026-07-22T06:15:00Z,381.41,213.24,2
T91689,BR08,2026-07-21 14:54:02,2026-07-22T06:15:00Z,64.04,36.21,1
T91690,BR08,2026-07-21 14:19:43,2026-07-22T06:15:00Z,74.08,40.18,2
T91691,BR08,2026-07-21 15:40:55,2026-07-22T06:15:00Z,20.01,11.16,4
T91692,BR08,2026-07-21 19:31:48,2026-07-22T06:15:00Z,8.64,4.69,2
T91693,BR08,2026-07-21 10:58:31,2026-07-22T06:15:00Z,71.48,39.33,6
T91694,BR08,2026-07-21 14:33:29,2026-07-22T06:15:00Z,153.23,83.17,1
T91695,BR08,2026-07-21 12:21:50,2026-07-22T06:15:00Z,114.99,63.11,1
T91696,BR08,2026-07-21 15:31:22,2026-07-22T06:15:00Z,61.19,33.97,2
T91697,BR08,2026-07-21 14:56:50,2026-07-22T06:15:00Z,43.94,24.44,1
T91698,BR08,2026-07-21 14:21:47,2026-07-22T06:15:00Z,96.31,54.46,2
T91699,BR08,2026-07-21 18:16:56,2026-07-22T06:15:00Z,149.55,83.19,4
T91700,BR08,2026-07-21 14:40:10,2026-07-22T06:15:00Z,244.3,135.84,1
T91701,BR08,2026-07-21 18:52:00,2026-07-22T06:15:00Z,68.13,38.2,1
T91702,BR08,2026-07-21 11:30:46,2026-07-22T06:15:00Z,151.06,83.68,3
T91703,BR08,2026-07-21 12:11:41,2026-07-22T06:15:00Z,305.69,170.06,4
T91704,BR08,2026-07-21 13:02:49,2026-07-22T06:15:00Z,57.26,30.56,3
T91705,BR08,2026-07-21 10:31:38,2026-07-22T06:15:00Z,43.68,23.39,3
T91706,BR08,2026-07-21 19:07:44,2026-07-22T06:15:00Z,85.09,46.1,3
T91707,BR08,2026-07-21 08:27:34,2026-07-22T06:15:00Z,36.26,20.1,4
T91708,BR08,2026-07-21 12:24:14,2026-07-22T06:15:00Z,589.31,329.69,3
T91709,BR08,2026-07-21 19:31:58,2026-07-22T06:15:00Z,61.26,33.95,3
T91710,BR08,2026-07-21 18:08:54,2026-07-22T06:15:00Z,62.85,35.52,2
T91711,BR08,2026-07-21 14:05:15,2026-07-22T06:15:00Z,157.99,88.98,2
T91712,BR08,2026-07-21 08:17:28,2026-07-22T06:15:00Z,308.39,167.53,2
T91713,BR08,2026-07-21 13:31:29,2026-07-22T06:15:00Z,59.85,32.11,2
T91714,BR08,2026-07-21 11:09:58,2026-07-22T06:15:00Z,53.45,29.12,1
T91715,BR08,2026-07-21 15:52:52,2026-07-22T06:15:00Z,25.61,13.98,4
T91716,BR08,2026-07-21 19:43:26,2026-07-22T06:15:00Z,49.91,27.68,3
T91717,BR08,2026-07-21 14:41:25,2026-07-22T06:15:00Z,148.37,82.83,3
T91718,BR08,2026-07-21 15:37:53,2026-07-22T06:15:00Z,17.75,9.96,1
T91719,BR08,2026-07-21 18:36:21,2026-07-22T06:15:00Z,224.43,123.06,4
T91720,BR08,2026-07-21 19:42:10,2026-07-22T06:15:00Z,33.53,18.73,3
T91721,BR08,2026-07-21 11:32:10,2026-07-22T06:15:00Z,59.54,32.95,1
T91722,BR08,2026-07-21 10:18:59,2026-07-22T06:15:00Z,8.55,4.58,3
T91723,BR08,2026-07-21 18:04:28,2026-07-22T06:15:00Z,96.69,54.36,3
T91724,BR08,2026-07-21 12:59:41,2026-07-22T06:15:00Z,29.4,16.0,3
T91725,BR08,2026-07-21 13:24:14,2026-07-22T06:15:00Z,48.64,26.79,2
T91726,BR08,2026-07-21 15:35:44,2026-07-22T06:15:00Z,99.28,55.54,1
T91727,BR08,2026-07-21 18:55:45,2026-07-22T06:15:00Z,94.99,50.96,2
T91728,BR08,2026-07-21 13:20:25,2026-07-22T06:15:00Z,67.52,37.36,1
T91729,BR08,2026-07-21 18:23:30,2026-07-22T06:15:00Z,151.52,85.8,2
T91730,BR08,2026-07-21 18:11:28,2026-07-22T06:15:00Z,20.11,11.13,2
T91731,BR08,2026-07-21 08:53:24,2026-07-22T06:15:00Z,328.42,185.25,6
T91732,BR08,2026-07-21 10:06:39,2026-07-22T06:15:00Z,120.16,67.18,3
T91733,BR08,2026-07-21 09:21:57,2026-07-22T06:15:00Z,66.57,37.17,6
T91734,BR08,2026-07-21 17:48:23,2026-07-22T06:15:00Z,85.94,47.81,2
T91735,BR08,2026-07-21 17:05:51,2026-07-22T06:15:00Z,13.16,7.1,4
T91736,BR08,2026-07-21 09:10:56,2026-07-22T06:15:00Z,48.91,26.46,6
T91737,BR08,2026-07-21 16:38:41,2026-07-22T06:15:00Z,123.83,67.9,3
T91738,BR08,2026-07-21 16:28:11,2026-07-22T06:15:00Z,32.96,17.63,3
T91739,BR08,2026-07-21 11:48:17,2026-07-22T06:15:00Z,63.32,34.42,1
T91740,BR08,2026-07-21 10:24:14,2026-07-22T06:15:00Z,44.89,24.52,3
T91741,BR08,2026-07-21 14:54:58,2026-07-22T06:15:00Z,35.78,19.4,4
T91742,BR08,2026-07-21 16:16:38,2026-07-22T06:15:00Z,29.47,16.46,2
T91743,BR08,2026-07-21 17:39:17,2026-07-22T06:15:00Z,60.9,32.99,1
T91744,BR08,2026-07-21 09:47:02,2026-07-22T06:15:00Z,60.75,33.63,3
T91745,BR08,2026-07-21 16:22:17,2026-07-22T06:15:00Z,56.01,31.72,1
T91746,BR08,2026-07-21 19:36:52,2026-07-22T06:15:00Z,59.08,33.09,3
T91747,BR08,2026-07-21 12:14:05,2026-07-22T06:15:00Z,162.48,89.1,3
T91748,BR08,2026-07-21 10:34:29,2026-07-22T06:15:00Z,152.23,85.38,4
T91749,BR08,2026-07-21 18:35:58,2026-07-22T06:15:00Z,148.83,81.02,6
T91750,BR08,2026-07-21 13:07:09,2026-07-22T06:15:00Z,103.66,58.4,3
T91751,BR08,2026-07-21 11:57:33,2026-07-22T06:15:00Z,36.86,20.35,2
T91752,BR08,2026-07-21 17:26:33,2026-07-22T06:15:00Z,36.62,19.58,2
T91753,BR08,2026-07-21 10:18:19,2026-07-22T06:15:00Z,218.58,117.8,2
T91754,BR08,2026-07-21 16:43:57,2026-07-22T06:15:00Z,38.67,21.65,2
T91755,BR08,2026-07-21 10:38:01,2026-07-22T06:15:00Z,17.04,9.35,4
T91756,BR07,2026-07-20 16:15:28,2026-07-22T06:15:00Z,14.84,7.89,2
T91757,BR07,2026-07-20 16:32:26,2026-07-22T06:15:00Z,191.71,100.51,3
T91758,BR07,2026-07-20 16:47:47,2026-07-22T06:15:00Z,97.29,51.15,3
T91759,BR07,2026-07-20 16:47:01,2026-07-22T06:15:00Z,85.22,43.61,6
T91760,BR07,2026-07-20 18:07:15,2026-07-22T06:15:00Z,101.21,52.23,2
T91761,BR07,2026-07-20 18:05:53,2026-07-22T06:15:00Z,68.28,35.24,2
T91762,BR07,2026-07-20 14:39:37,2026-07-22T06:15:00Z,39.81,21.02,1
T91763,BR07,2026-07-20 18:55:31,2026-07-22T06:15:00Z,108.03,56.16,1
