transaction_id,branch_id,sale_datetime,received_at,sale_amount,cost_amount,item_count
T90606,BR04,2026-07-20 19:24:59,2026-07-21T06:15:00Z,62.59,35.51,2
T90607,BR04,2026-07-20 18:43:49,2026-07-21T06:15:00Z,50.23,28.89,1
T90608,BR04,2026-07-20 12:41:45,2026-07-21T06:15:00Z,148.55,82.88,6
T90609,BR04,2026-07-20 12:01:39,2026-07-21T06:15:00Z,7.51,4.29,3
T90610,BR04,2026-07-20 09:47:22,2026-07-21T06:15:00Z,128.78,72.56,6
T90611,BR04,2026-07-20 13:07:24,2026-07-21T06:15:00Z,79.06,45.42,3
T90612,BR04,2026-07-20 09:03:51,2026-07-21T06:15:00Z,36.62,19.89,3
T90613,BR04,2026-07-20 18:39:50,2026-07-21T06:15:00Z,169.67,95.34,2
T90614,BR04,2026-07-20 18:06:53,2026-07-21T06:15:00Z,27.5,14.97,6
T90615,BR04,2026-07-20 19:46:01,2026-07-21T06:15:00Z,93.97,52.04,1
T90616,BR04,2026-07-20 08:54:24,2026-07-21T06:15:00Z,43.61,24.87,2
T90617,BR04,2026-07-20 11:06:06,2026-07-21T06:15:00Z,138.76,75.72,6
T90618,BR04,2026-07-20 11:24:44,2026-07-21T06:15:00Z,139.28,80.21,1
T90619,BR04,2026-07-20 12:33:31,2026-07-21T06:15:00Z,64.53,36.06,3
T90620,BR04,2026-07-20 19:06:29,2026-07-21T06:15:00Z,32.84,18.47,6
T90621,BR04,2026-07-20 12:34:08,2026-07-21T06:15:00Z,33.08,18.65,4
T90622,BR04,2026-07-20 15:10:25,2026-07-21T06:15:00Z,119.81,67.48,1
T90623,BR04,2026-07-20 14:14:59,2026-07-21T06:15:00Z,140.24,79.27,4
T90624,BR04,2026-07-20 17:19:35,2026-07-21T06:15:00Z,53.84,30.78,4
T90625,BR04,2026-07-20 15:56:30,2026-07-21T06:15:00Z,52.5,30.15,2
T90626,BR04,2026-07-20 13:25:39,2026-07-21T06:15:00Z,50.79,27.7,6
T90627,BR04,2026-07-20 11:07:43,2026-07-21T06:15:00Z,95.51,52.5,3
T90628,BR04,2026-07-20 18:39:27,2026-07-21T06:15:00Z,120.62,67.66,3
T90629,BR04,2026-07-20 17:38:27,2026-07-21T06:15:00Z,15.22,8.49,6
T90630,BR04,2026-07-20 15:28:29,2026-07-21T06:15:00Z,28.75,16.39,3
T90631,BR04,2026-07-20 10:54:53,2026-07-21T06:15:00Z,76.24,43.89,1
T90632,BR04,2026-07-20 14:07:34,2026-07-21T06:15:00Z,108.91,59.21,1
T90633,BR04,2026-07-20 17:10:16,2026-07-21T06:15:00Z,170.78,95.44,2
T90634,BR04,2026-07-20 14:09:40,2026-07-21T06:15:00Z,10.5,5.8,4
T90635,BR04,2026-07-20 16:28:47,2026-07-21T06:15:00Z,196.39,107.96,3
T90636,BR04,2026-07-20 15:01:52,2026-07-21T06:15:00Z,24.5,13.82,4
T90637,BR04,2026-07-20 10:04:26,2026-07-21T06:15:00Z,53.32,30.05,1
T90638,BR04,2026-07-20 16:07:58,2026-07-21T06:15:00Z,156.45,86.87,3
T90639,BR04,2026-07-20 08:23:41,2026-07-21T06:15:00Z,109.03,61.32,1
T90640,BR04,2026-07-20 09:12:31,2026-07-21T06:15:00Z,48.05,26.68,1
T90641,BR04,2026-07-20 09:32:13,2026-07-21T06:15:00Z,148.2,84.39,6
T90642,BR04,2026-07-20 14:23:41,2026-07-21T06:15:00Z,84.32,46.96,6
T90643,BR04,2026-07-20 18:58:14,2026-07-21T06:15:00Z,240.56,130.81,3
T90644,BR04,2026-07-20 08:00:14,2026-07-21T06:15:00Z,90.57,50.24,1
T90645,BR04,2026-07-20 12:09:21,2026-07-21T06:15:00Z,90.97,51.28,2
T90646,BR04,2026-07-20 09:59:05,2026-07-21T06:15:00Z,9.57,5.32,4
T90647,BR04,2026-07-20 19:38:38,2026-07-21T06:15:00Z,53.23,28.97,3
T90648,BR04,2026-07-20 12:49:45,2026-07-21T06:15:00Z,36.7,20.64,3
T90649,BR05,2026-07-20 12:10:46,2026-07-21T06:15:00Z,62.57,32.85,1
T90650,BR05,2026-07-20 09:22:31,2026-07-21T06:15:00Z,27.64,15.0,2
T90651,BR05,2026-07-20 13:24:57,2026-07-21T06:15:00Z,45.49,24.71,1
T90652,BR05,2026-07-20 14:45:41,2026-07-21T06:15:00Z,32.31,17.66,1
T90653,BR05,2026-07-20 12:41:25,2026-07-21T06:15:00Z,106.86,58.3,2
T90654,BR05,2026-07-20 15:29:32,2026-07-21T06:15:00Z,7.14,3.91,2
T90655,BR05,2026-07-20 19:29:37,2026-07-21T06:15:00Z,66.09,36.25,1
T90656,BR05,2026-07-20 15:47:13,2026-07-21T06:15:00Z,180.03,94.81,6
T90657,BR05,2026-07-20 08:06:55,2026-07-21T06:15:00Z,79.45,43.24,1
T90658,BR05,2026-07-20 15:08:12,2026-07-21T06:15:00Z,320.48,170.8,4
T90659,BR05,2026-07-20 19:55:27,2026-07-21T06:15:00Z,11.19,5.97,1
T90660,BR05,2026-07-20 15:55:16,2026-07-21T06:15:00Z,38.44,20.51,1
T90661,BR05,2026-07-20 08:08:11,2026-07-21T06:15:00Z,140.84,76.85,4
T90662,BR05,2026-07-20 12:24:39,2026-07-21T06:15:00Z,46.42,24.43,2
T90663,BR05,2026-07-20 15:05:54,2026-07-21T06:15:00Z,308.1,162.01,1
T90664,BR05,2026-07-20 18:35:40,2026-07-21T06:15:00Z,54.97,29.6,3
T90665,BR05,2026-07-20 14:01:16,2026-07-21T06:15:00Z,267.91,142.13,4
T90666,BR05,2026-07-20 09:49:12,2026-07-21T06:15:00Z,24.64,13.08,4
T90667,BR05,2026-07-20 13:07:18,2026-07-21T06:15:00Z,136.68,75.34,2
T90668,BR05,2026-07-20 17:31:39,2026-07-21T06:15:00Z,27.14,14.29,4
T90669,BR05,2026-07-20 11:32:21,2026-07-21T06:15:00Z,6.84,3.72,6
T90670,BR05,2026-07-20 17:00:49,2026-07-21T06:15:00Z,56.04,30.47,6
T90671,BR05,2026-07-20 10:55:14,2026-07-21T06:15:00Z,152.78,82.79,6
T90672,BR05,2026-07-20 11:14:57,2026-07-21T06:15:00Z,113.23,62.75,1
T90673,BR05,2026-07-20 14:24:11,2026-07-21T06:15:00Z,34.53,18.46,4
T90674,BR05,2026-07-20 12:55:51,2026-07-21T06:15:00Z,183.71,100.96,1
T90675,BR05,2026-07-20 14:39:38,2026-07-21T06:15:00Z,223.8,122.53,1
T90676,BR05,2026-07-20 17:22:29,2026-07-21T06:15:00Z,39.45,21.3,4
T90677,BR05,2026-07-20 16:00:05,2026-07-21T06:15:00Z,51.96,28.56,6
T90678,BR05,2026-07-20 09:09:07,2026-07-21T06:15:00Z,67.74,36.56,1
T90679,BR05,2026-07-20 10:44:36,2026-07-21T06:15:00Z,68.77,38.09,2
T90680,BR05,2026-07-20 13:08:13,2026-07-21T06:15:00Z,23.41,12.28,2
T90681,BR05,2026-07-20 17:13:24,2026-07-21T06:15:00Z,17.68,9.3,4
T90682,BR05,2026-07-20 10:12:28,2026-07-21T06:15:00Z,99.23,52.41,4
T90683,BR05,2026-07-20 16:43:49,2026-07-21T06:15:00Z,115.08,62.06,1
T90684,BR05,2026-07-20 11:19:20,2026-07-21T06:15:00Z,67.96,37.5,1
T90685,BR05,2026-07-20 18:14:08,2026-07-21T06:15:00Z,49.26,26.89,2
T90686,BR05,2026-07-20 11:33:38,2026-07-21T06:15:00Z,46.15,25.57,6
T90687,BR05,2026-07-20 09:15:57,2026-07-21T06:15:00Z,45.91,24.38,1
T90688,BR05,2026-07-20 15:52:58,2026-07-21T06:15:00Z,10.32,5.44,1
T90689,BR05,2026-07-20 17:19:11,2026-07-21T06:15:00Z,43.98,23.76,1
T90690,BR05,2026-07-20 18:31:59,2026-07-21T06:15:00Z,37.05,20.37,1
T90691,BR05,2026-07-20 11:24:07,2026-07-21T06:15:00Z,111.49,61.02,3
T90692,BR05,2026-07-20 15:06:55,2026-07-21T06:15:00Z,20.64,11.32,4
T90693,BR05,2026-07-20 15:16:53,2026-07-21T06:15:00Z,133.68,70.79,1
T90694,BR05,2026-07-20 09:03:37,2026-07-21T06:15:00Z,27.04,14.28,4
T90695,BR05,2026-07-20 11:38:00,2026-07-21T06:15:00Z,94.11,52.05,1
T90696,BR05,2026-07-20 08:07:10,2026-07-21T06:15:00Z,15.87,8.4,3
T90697,BR05,2026-07-20 12:36:54,2026-07-21T06:15:00Z,130.7,69.92,1
T90698,BR05,2026-07-20 16:35:46,2026-07-21T06:15:00Z,38.56,20.54,6
T90699,BR05,2026-07-20 15:52:16,2026-07-21T06:15:00Z,93.65,51.79,1
T90700,BR05,2026-07-20 17:43:42,2026-07-21T06:15:00Z,57.53,31.35,4
T90701,BR05,2026-07-20 18:02:13,2026-07-21T06:15:00Z,91.35,48.18,1
T90702,BR05,2026-07-20 11:51:37,2026-07-21T06:15:00Z,73.35,38.77,3
T90703,BR05,2026-07-20 19:04:53,2026-07-21T06:15:00Z,30.19,16.52,2
T90704,BR05,2026-07-20 17:31:10,2026-07-21T06:15:00Z,42.65,23.18,2
T90705,BR05,2026-07-20 09:45:52,2026-07-21T06:15:00Z,42.59,22.32,1
T90706,BR05,2026-07-20 08:21:03,2026-07-21T06:15:00Z,43.64,24.06,4
T90707,BR05,2026-07-20 09:57:57,2026-07-21T06:15:00Z,138.68,77.11,2
T90708,BR05,2026-07-20 10:06:46,2026-07-21T06:15:00Z,14.79,8.0,3
T90709,BR05,2026-07-20 16:11:40,2026-07-21T06:15:00Z,127.91,67.8,6
T90710,BR05,2026-07-20 10:41:41,2026-07-21T06:15:00Z,97.25,51.62,4
T90711,BR05,2026-07-20 18:50:40,2026-07-21T06:15:00Z,142.2,76.14,4
T90712,BR06,2026-07-20 15:17:26,2026-07-21T06:15:00Z,90.71,51.07,3
T90713,BR06,2026-07-20 11:23:32,2026-07-21T06:15:00Z,29.82,17.09,1
T90714,BR06,2026-07-20 10:28:46,2026-07-21T06:15:00Z,63.41,36.86,6
T90715,BR06,2026-07-20 10:48:42,2026-07-21T06:15:00Z,22.59,12.86,2
T90716,BR06,2026-07-20 10:00:00,2026-07-21T06:15:00Z,88.9,49.73,2
T90717,BR06,2026-07-20 08:59:54,2026-07-21T06:15:00Z,14.24,7.91,1
T90718,BR06,2026-07-20 14:43:31,2026-07-21T06:15:00Z,128.84,73.9,2
T90719,BR06,2026-07-20 13:16:11,2026-07-21T06:15:00Z,35.78,19.99,2
T90720,BR06,2026-07-20 18:31:17,2026-07-21T06:15:00Z,18.75,10.48,2
T90721,BR06,2026-07-20 10:32:39,2026-07-21T06:15:00Z,39.55,23.03,6
T90722,BR06,2026-07-20 11:14:44,2026-07-21T06:15:00Z,58.85,33.38,2
T90723,BR06,2026-07-20 09:28:06,2026-07-21T06:15:00Z,492.99,286.75,4
T90724,BR06,2026-07-20 19:04:30,2026-07-21T06:15:00Z,19.71,11.01,2
T90725,BR06,2026-07-20 16:25:08,2026-07-21T06:15:00Z,152.19,88.01,4
T90726,BR06,2026-07-20 11:38:33,2026-07-21T06:15:00Z,56.42,31.51,2
T90727,BR06,2026-07-20 14:46:52,2026-07-21T06:15:00Z,48.51,27.19,3
T90728,BR06,2026-07-20 15:36:27,2026-07-21T06:15:00Z,135.66,76.89,6
T90729,BR06,2026-07-20 15:55:41,2026-07-21T06:15:00Z,26.96,15.06,1
T90730,BR06,2026-07-20 18:20:45,2026-07-21T06:15:00Z,14.25,8.26,6
T90731,BR06,2026-07-20 11:40:58,2026-07-21T06:15:00Z,39.26,22.21,4
T90732,BR06,2026-07-20 10:31:09,2026-07-21T06:15:00Z,734.87,407.53,4
T90733,BR06,2026-07-20 17:33:57,2026-07-21T06:15:00Z,31.36,17.59,1
T90734,BR06,2026-07-20 17:20:59,2026-07-21T06:15:00Z,110.99,61.57,6
T90735,BR06,2026-07-20 13:37:57,2026-07-21T06:15:00Z,103.79,59.44,3
T90736,BR06,2026-07-20 09:38:30,2026-07-21T06:15:00Z,18.76,10.85,1
T90737,BR06,2026-07-20 19:46:31,2026-07-21T06:15:00Z,29.67,16.41,2
T90738,BR06,2026-07-20 18:01:56,2026-07-21T06:15:00Z,17.93,10.22,2
T90739,BR06,2026-07-20 13:47:20,2026-07-21T06:15:00Z,27.86,16.03,3
T90740,BR06,2026-07-20 14:13:43,2026-07-21T06:15:00Z,86.98,50.33,3
T90741,BR06,2026-07-20 09:41:40,2026-07-21T06:15:00Z,105.39,61.08,3
T90742,BR06,2026-07-20 08:05:51,2026-07-21T06:15:00Z,158.74,91.15,4
T90743,BR06,2026-07-20 19:34:41,2026-07-21T06:15:00Z,146.11,81.05,3
T90744,BR06,2026-07-20 09:22:53,2026-07-21T06:15:00Z,66.43,37.44,2
T90745,BR06,2026-07-20 17:16:36,2026-07-21T06:15:00Z,36.34,20.71,4
T90746,BR06,2026-07-20 15:09:08,2026-07-21T06:15:00Z,62.99,35.47,2
T90747,BR06,2026-07-20 15:17:39,2026-07-21T06:15:00Z,175.85,102.18,1
T90748,BR06,2026-07-20 10:37:41,2026-07-21T06:15:00Z,173.02,101.13,4
T90749,BR06,2026-07-20 09:55:18,2026-07-21T06:15:00Z,24.31,14.02,1
T90750,BR06,2026-07-20 08:47:07,2026-07-21T06:15:00Z,699.55,389.09,1
T90751,BR06,2026-07-20 10:54:45,2026-07-21T06:15:00Z,20.86,11.93,6
T90752,BR06,2026-07-20 11:55:02,2026-07-21T06:15:00Z,138.07,79.66,4
T90753,BR06,2026-07-20 13:29:27,2026-07-21T06:15:00Z,31.58,17.55,1
T90754,BR06,2026-07-20 14:04:24,2026-07-21T06:15:00Z,254.98,145.45,6
T90755,BR06,2026-07-20 17:47:04,2026-07-21T06:15:00Z,71.87,41.74,3
T90756,BR06,2026-07-20 15:13:05,2026-07-21T06:15:00Z,25.46,14.26,2
T90757,BR06,2026-07-20 09:21:46,2026-07-21T06:15:00Z,65.89,37.94,4
T90758,BR06,2026-07-20 13:31:27,2026-07-21T06:15:00Z,143.54,82.86,1
T90759,BR06,2026-07-20 19:26:51,2026-07-21T06:15:00Z,30.95,18.12,2
T90760,BR06,2026-07-20 18:05:20,2026-07-21T06:15:00Z,20.56,11.96,1
T90761,BR06,2026-07-20 18:11:06,2026-07-21T06:15:00Z,75.29,43.09,1
T90762,BR06,2026-07-20 17:17:32,2026-07-21T06:15:00Z,39.68,21.96,4
T90763,BR06,2026-07-20 13:03:20,2026-07-21T06:15:00Z,1124.07,659.19,4
T90764,BR06,2026-07-20 14:36:07,2026-07-21T06:15:00Z,59.1,33.24,2
T90765,BR06,2026-07-20 19:24:06,2026-07-21T06:15:00Z,128.16,74.59,1
T90766,BR06,2026-07-20 08:49:26,2026-07-21T06:15:00Z,16.9,9.62,4
T90767,BR06,2026-07-20 10:51:07,2026-07-21T06:15:00Z,69.89,39.69,3
T90768,BR06,2026-07-20 14:41:57,2026-07-21T06:15:00Z,52.07,29.69,1
T90769,BR06,2026-07-20 12:47:44,2026-07-21T06:15:00Z,105.08,59.83,1
T90770,BR06,2026-07-20 15:35:31,2026-07-21T06:15:00Z,127.17,71.3,1
T90771,BR06,2026-07-20 13:15:01,2026-07-21T06:15:00Z,106.18,60.94,1
T90772,BR06,2026-07-20 08:21:25,2026-07-21T06:15:00Z,68.8,39.37,1
T90773,BR06,2026-07-20 08:01:40,2026-07-21T06:15:00Z,61.37,35.24,2
T90774,BR06,2026-07-20 19:04:32,2026-07-21T06:15:00Z,99.72,57.45,2
T90775,BR06,2026-07-20 08:52:24,2026-07-21T06:15:00Z,56.89,31.66,1
T90776,BR06,2026-07-20 13:24:55,2026-07-21T06:15:00Z,178.11,99.15,2
T90777,BR06,2026-07-20 12:10:07,2026-07-21T06:15:00Z,62.73,35.51,2
T90778,BR06,2026-07-20 10:28:27,2026-07-21T06:15:00Z,123.5,70.8,2
T90779,BR06,2026-07-20 18:57:54,2026-07-21T06:15:00Z,77.93,44.77,2
T90780,BR06,2026-07-20 14:56:06,2026-07-21T06:15:00Z,78.46,45.41,1
T90781,BR06,2026-07-20 10:41:51,2026-07-21T06:15:00Z,215.24,124.58,2
T90782,BR06,2026-07-20 14:20:17,2026-07-21T06:15:00Z,35.85,20.93,6
T90783,BR06,2026-07-20 12:48:15,2026-07-21T06:15:00Z,27.89,15.92,2
T90784,BR08,2026-07-20 14:37:52,2026-07-21T06:15:00Z,298.78,162.45,3
T90785,BR08,2026-07-20 12:53:37,2026-07-21T06:15:00Z,103.86,55.8,2
T90786,BR08,2026-07-20 19:46:12,2026-07-21T06:15:00Z,55.51,30.66,1
T90787,BR08,2026-07-20 12:05:53,2026-07-21T06:15:00Z,284.23,151.94,6
T90788,BR08,2026-07-20 18:37:31,2026-07-21T06:15:00Z,54.17,29.02,1
T90789,BR08,2026-07-20 12:49:59,2026-07-21T06:15:00Z,64.88,36.06,3
T90790,BR08,2026-07-20 18:15:32,2026-07-21T06:15:00Z,44.07,24.0,1
T90791,BR08,2026-07-20 13:30:40,2026-07-21T06:15:00Z,15.99,8.78,6
T90792,BR08,2026-07-20 11:52:56,2026-07-21T06:15:00Z,76.09,41.69,2
T90793,BR08,2026-07-20 11:41:55,2026-07-21T06:15:00Z,48.33,27.15,2
T90794,BR08,2026-07-20 11:31:31,2026-07-21T06:15:00Z,48.05,26.67,1
T90795,BR08,2026-07-20 17:52:06,2026-07-21T06:15:00Z,145.33,80.73,4
T90796,BR08,2026-07-20 14:54:41,2026-07-21T06:15:00Z,31.7,17.42,1
T90797,BR08,2026-07-20 08:00:24,2026-07-21T06:15:00Z,48.78,26.76,3
T90798,BR08,2026-07-20 08:36:16,2026-07-21T06:15:00Z,50.21,27.75,1
T90799,BR08,2026-07-20 12:39:33,2026-07-21T06:15:00Z,87.41,48.11,2
T90800,BR08,2026-07-20 16:28:51,2026-07-21T06:15:00Z,116.58,63.12,3
T90801,BR08,2026-07-20 08:11:57,2026-07-21T06:15:00Z,36.75,20.27,6
T90802,BR08,2026-07-20 10:05:28,2026-07-21T06:15:00Z,47.0,26.25,1
T90803,BR08,2026-07-20 18:53:11,2026-07-21T06:15:00Z,22.12,12.01,6
T90804,BR08,2026-07-20 15:40:59,2026-07-21T06:15:00Z,13.53,7.36,6
T90805,BR08,2026-07-20 10:13:45,2026-07-21T06:15:00Z,57.5,32.11,3
T90806,BR08,2026-07-20 16:30:46,2026-07-21T06:15:00Z,67.29,36.0,1
T90807,BR08,2026-07-20 13:11:47,2026-07-21T06:15:00Z,12.39,6.84,4
T90808,BR08,2026-07-20 17:44:24,2026-07-21T06:15:00Z,44.12,24.31,2
T90809,BR08,2026-07-20 19:58:22,2026-07-21T06:15:00Z,196.47,106.28,4
T90810,BR08,2026-07-20 09:39:35,2026-07-21T06:15:00Z,148.91,83.23,3
T90811,BR08,2026-07-20 13:39:45,2026-07-21T06:15:00Z,31.41,16.86,3
T90812,BR08,2026-07-20 11:17:30,2026-07-21T06:15:00Z,140.18,77.46,1
T90813,BR08,2026-07-20 17:38:49,2026-07-21T06:15:00Z,50.56,28.29,4
T90814,BR08,2026-07-20 10:14:29,2026-07-21T06:15:00Z,121.09,66.5,3
T90815,BR08,2026-07-20 09:58:18,2026-07-21T06:15:00Z,31.19,17.47,6
T90816,BR08,2026-07-20 13:58:23,2026-07-21T06:15:00Z,169.13,92.83,2
T90817,BR08,2026-07-20 12:56:17,2026-07-21T06:15:00Z,40.62,21.81,2
T90818,BR08,2026-07-20 17:31:57,2026-07-21T06:15:00Z,114.6,61.93,1
T90819,BR08,2026-07-20 09:44:05,2026-07-21T06:15:00Z,127.9,72.39,2
T90820,BR08,2026-07-20 11:12:28,2026-07-21T06:15:00Z,43.98,23.92,4
T90821,BR08,2026-07-20 08:18:51,2026-07-21T06:15:00Z,133.79,75.62,2
T90822,BR08,2026-07-20 08:28:55,2026-07-21T06:15:00Z,89.6,48.16,1
T90823,BR08,2026-07-20 08:09:00,2026-07-21T06:15:00Z,53.65,30.17,3
T90824,BR08,2026-07-20 08:46:27,2026-07-21T06:15:00Z,13.79,7.6,6
T90825,BR08,2026-07-20 13:46:19,2026-07-21T06:15:00Z,54.94,30.69,2
T90826,BR08,2026-07-20 14:53:54,2026-07-21T06:15:00Z,43.06,23.1,2
T90827,BR08,2026-07-20 16:15:43,2026-07-21T06:15:00Z,265.08,145.81,2
T90828,BR08,2026-07-20 16:34:33,2026-07-21T06:15:00Z,252.59,136.06,2
T90829,BR08,2026-07-20 19:54:33,2026-07-21T06:15:00Z,162.48,87.18,1
T90830,BR08,2026-07-20 19:36:49,2026-07-21T06:15:00Z,32.79,17.82,1
T90831,BR08,2026-07-20 11:06:06,2026-07-21T06:15:00Z,67.54,38.23,2
T90832,BR08,2026-07-20 13:32:45,2026-07-21T06:15:00Z,15.93,8.64,2
T90833,BR08,2026-07-20 18:29:10,2026-07-21T06:15:00Z,13.96,7.91,3
T90834,BR08,2026-07-20 08:21:44,2026-07-21T06:15:00Z,30.96,17.14,4
T90835,BR08,2026-07-20 19:22:13,2026-07-21T06:15:00Z,60.51,32.63,3
T90836,BR08,2026-07-20 14:19:42,2026-07-21T06:15:00Z,50.25,27.73,1
T90837,BR08,2026-07-20 18:22:46,2026-07-21T06:15:00Z,99.85,54.59,2
T90838,BR08,2026-07-20 13:25:46,2026-07-21T06:15:00Z,31.22,17.4,1
T90839,BR08,2026-07-20 18:54:42,2026-07-21T06:15:00Z,114.69,63.02,3
T90840,BR08,2026-07-20 19:13:38,2026-07-21T06:15:00Z,187.98,104.23,2
T90841,BR08,2026-07-20 19:20:46,2026-07-21T06:15:00Z,23.4,12.5,4
T90842,BR08,2026-07-20 16:22:52,2026-07-21T06:15:00Z,30.87,16.61,1
T90843,BR08,2026-07-20 13:23:01,2026-07-21T06:15:00Z,25.41,14.15,2
T90844,BR08,2026-07-20 17:08:30,2026-07-21T06:15:00Z,13.77,7.49,2
T90845,BR08,2026-07-20 18:14:08,2026-07-21T06:15:00Z,257.02,143.62,2
T90846,BR08,2026-07-20 18:25:31,2026-07-21T06:15:00Z,67.86,36.63,1
T90847,BR08,2026-07-20 14:18:32,2026-07-21T06:15:00Z,157.96,87.47,2
T90848,BR08,2026-07-20 13:03:11,2026-07-21T06:15:00Z,89.72,48.02,1
T90849,BR08,2026-07-20 12:34:06,2026-07-21T06:15:00Z,58.59,32.07,1
T90850,BR08,2026-07-20 08:17:08,2026-07-21T06:15:00Z,39.91,22.23,1
T90851,BR08,2026-07-20 18:06:42,2026-07-21T06:15:00Z,51.05,28.78,2
T90852,BR08,2026-07-20 12:58:29,2026-07-21T06:15:00Z,107.55,60.3,3
T90853,BR08,2026-07-20 08:02:10,2026-07-21T06:15:00Z,77.93,43.37,2
T90854,BR08,2026-07-20 19:38:48,2026-07-21T06:15:00Z,159.25,89.93,2
T90855,BR08,2026-07-20 16:32:14,2026-07-21T06:15:00Z,142.46,80.35,3
